123	0.10289532818033154
520	0.054882998623513216
456	0.012953093565806657
888	0.012058965399592936
168	0.011141307544794645
000	0.011047188790456358
321	0.010223649689996353
999	0.009858939516935493
111	0.00981188013976635
777	0.009341286368074918
789	0.008988341039306345
666	0.007847151142954622
001	0.007670678478570336
100	0.006635372180849187
007	0.00623536747491147
333	0.005964776056188896
159	0.005776538547512324
555	0.005623595571712608
222	0.005223590865774891
101	0.004670643184037459
147	0.004282403322392028
911	0.003835339239285168
987	0.0037059259520700245
852	0.0036353368863163097
369	0.0033647454675937364
258	0.0031294485817480204
112	0.003094154048871163
125	0.0030000352945328767
119	0.0030000352945328767
121	0.0029765056059483054
102	0.0028470923187331617
120	0.0028470923187331617
951	0.00282356263014859
122	0.002764738408687161
228	0.0027412087201025893
963	0.002717679031518018
530	0.002717679031518018
110	0.0026941493429334462
753	0.0026823844986411604
200	0.0026235602771797315
741	0.0025765009000105884
135	0.0025294415228414454
394	0.002364733702749444
223	0.0022117907269497286
128	0.002200025882657443
104	0.0021764961940728715
921	0.0021059071283191567
521	0.0020706125954422995
543	0.0020588477511500137
234	0.0020000235296885847
103	0.001988258685396299
113	0.0019529641525194415
124	0.0019529641525194415
320	0.0018941399310580124
711	0.0018588453981811552
002	0.0018470805538888693
654	0.0018235508653042978
108	0.0017882563324274404
117	0.0017647266438428687
220	0.001752961799550583
127	0.0017411969552582971
126	0.001694137578089154
444	0.001694137578089154
105	0.0016823727337968682
318	0.0016823727337968682
312	0.0016235485123354393
945	0.0016235485123354393
311	0.0016117836680431534
310	0.0016000188237508676
213	0.001588253979458582
221	0.001588253979458582
314	0.001588253979458582
978	0.001576489135166296
118	0.001576489135166296
357	0.001576489135166296
330	0.001576489135166296
012	0.0015647242908740102
331	0.0015647242908740102
129	0.0015529594465817245
107	0.0015411946022894387
610	0.0015411946022894387
501	0.001529429757997153
114	0.0015176649137048671
500	0.0015059000694125813
326	0.0015059000694125813
300	0.0014941352251202956
109	0.0014941352251202956
823	0.0014941352251202956
525	0.0014823703808280098
211	0.0014706055365357239
523	0.0014588406922434382
212	0.0014588406922434382
510	0.0014588406922434382
115	0.0014470758479511524
323	0.0014470758479511524
511	0.0014470758479511524
214	0.0014470758479511524
183	0.0014470758479511524
116	0.0014353110036588665
226	0.0014353110036588665
623	0.0014235461593665808
316	0.001411781315074295
246	0.001411781315074295
313	0.001411781315074295
522	0.001411781315074295
225	0.001400016470782009
567	0.001400016470782009
512	0.001400016470782009
199	0.0013882516264897234
345	0.0013882516264897234
612	0.0013882516264897234
178	0.0013764867821974376
201	0.0013764867821974376
215	0.0013764867821974376
621	0.0013764867821974376
003	0.001364721937905152
611	0.001364721937905152
328	0.001364721937905152
620	0.001364721937905152
920	0.001364721937905152
886	0.001352957093612866
210	0.0013411922493205802
106	0.0013411922493205802
